영화 ID,제목,원제,개봉일,줄거리,장르,국가,제작사,포스터 URL,러닝타임,평점,투표수,인기도,감독,주연
53267,생활의 발견,생활의 발견,2002-03-22,"연극계에서 제법 알려진 배우 경수. 잘 아는 감독만 믿고 영화에 출연했는데 흥행이 시원치 않다. 런닝 개런티를 부득부득 우겨 받아내는데 딸랑 100만원에, 약속했던 차기작 캐스팅은 날아가 버렸다. 글을 쓰는 선배를 찾아 춘천으로 내려간 경수는 자신의 팬이라는 명숙을 만난다. 무용가인 그녀는 얼굴도 예쁘고 몸매도 근사하다. 함께 술을 마시다가 그녀는 갑작스레 경수에게 호감을 표시하고 둘의 사이는 얼떨결에 급진전한다. 그러나 사실 그녀는 선배가 남 몰래 좋아하던 여인인데...",드라마,South Korea,"UniKorea Pictures, Miracin Korea, Cinema Service",https://image.tmdb.org/t/p/w500/eM0SgqikzVMqAwhdelom9HKqbcT.jpg,115,6.705,56,1.7415,홍상수,"김상경, 추상미, 예지원, 김학선"
38026,정글쥬스,정글쥬스,2002-03-22,"어느 햇빛 좋은 날. 기태와 철수는 고물차 본네뜨 위에서 하드를 먹고 있었다. 지나가던 누나들의 몸매도 착하고, 평소 해병대 나왔음을 누누히 강조하던 악어형은 예비군 가버리고, 기분 좋은 날, 땅개형님이 악어형님을 찾았다. 악어형님은 이미 떠나고 없는데 일할 사람이 필요하다나. 그래서, 둘은 민철 형님의 마약거래에 따라 나선다. 그때부터 일은 좃나게 꼬인다. 마약가루는커녕 밀가루도 본적 없는데, 민철형님이 잃어버린 마약값 2천만원을 기태와 철수가 토해내야 하는 억울한 상황이 발생한 것이다. 2천만원을 구하기 위해 뺑이치고 있는 와중에, 그 문제의 마약봉지가 떡하니 굴러들어온다. 상황은 자연스럽게 기태와 철수가 마약을 훔친 걸로 되어가고.. 에이, 씨발!  어쨌든 일이 이렇게 된 마당에 둘은 일단 튀기로 했다. 짧은 인생, 이런 일이 두 번은 벌어지지 않을 거니까. 그리하여 그들도 영화 역사적으로 유래 깊고, 인기도 많았던 '도망 2인조'가 된다. 델마와 루이스, 부치 캐시디, 선댄스 키드 같은 환상의 커플들 말이다.","액션, 코미디",South Korea,"Sidus, CJ Entertainment, ADV Films, Cinema Service, Chungeorahm Film, Barunson E&A",https://image.tmdb.org/t/p/w500/8ACQjakqzdWwN56825CiRQR4Sf4.jpg,103,5.8,6,1.095,Cho Min-ho,"이범수, 이봉규, 정경호, 장혁"
448646,도시괴담 - 비명,도시괴담 - 비명,2002-03-23,,공포,South Korea,,https://image.tmdb.org/t/p/w500/zpBIEVoczqdOCMXylWTJcCdv2tz.jpg,45,4.3,3,0.2941,Gyu-Huan Lee,"Jae-huan An, 고호경, Kim Chae-yeon, Gee-hyun Kim"
4689,복수는 나의 것,복수는 나의 것,2002-03-29,선천성 청각 장애인 류에게 누나는 유일한 가족이다. 신부전증을 앓고 있는 누나는 병이 악화되어 신장을 이식하지 않으면 얼마 살 수 없다는 진단을 받는다. 누나와 혈액형이 달라 이식 수술이 좌절된 류는 장기밀매단과 접촉해 자신의 신장과 전재산 천 만원을 넘겨주고 누나를 위한 신장을 받기로 하지만 모든 것이 사기로 드러난다. 누나에게 맞는 신장을 찾기 위해 돈이 필요한 류는 애인이자 운동권 학생인 영미의 말에 아이를 유괴한다. 착한 유괴라고 류를 설득해 동진의 딸을 유괴하지만 이 사실을 알게 된 류의 누이는 스스로 목숨을 끊고 우연한 사건으로 아이마저 죽게 되는데...,"액션, 드라마, 스릴러",South Korea,"CJ Entertainment, Studio Box",https://image.tmdb.org/t/p/w500/zrz5mJuXIhYGHBQndduUoT2JHvm.jpg,120,7.463,1504,4.7788,박찬욱,"송강호, 신하균, 배두나, 임지은"
668308,그의 진실이 전진한다,그의 진실이 전진한다,2002-04-01,,드라마,South Korea,,https://image.tmdb.org/t/p/w500/iFM0HoAIUfiWNI2kJeRLQBTvyG6.jpg,13,0,0,0.2884,Shin Jae-in,"Hong Seung-hwan, 정인기, Kwon Taek-Ki, 조시내"
1453607,봄산에,봄산에,2002-04-04,,,South Korea,,https://image.tmdb.org/t/p/w500/9w19L1yzUmcATcJxixuruPUttc3.jpg,22,0,0,0.0755,Lee Ji-haeng,"문소리, Lee Seung-ok, Lee Kye-young"
747060,아름다운 생존: 여성 영화인이 말하는 영화,아름다운 생존: 여성 영화인이 말하는 영화,2002-04-04,"한국에서 여성 영화인들은 편견, 불편, 차별, 모멸감을 감수하며 여성이란 미명하에 자신의 창조력을 어쩔 수 없이 포기하며 살아왔다. 그들에게 영화 작업은 일종의 금지된 욕망이었다. 이 다큐멘터리는 여성 영화인들이 어떻게 보수적인 한국 영화계에서 생존해 왔는가를 역사적인 시각에서 조명하고 있을 뿐만 아니라, 그들에게 현재 부여된 과제가 무엇인가를 보여 주고 있다. 1940년대부터 영화계에서 활동하기 시작한 최초의 현장 여성 영화인인 편집기사 김영희, 1950년대 활동한 최초의 여성 영화감독 박남옥 등의 인터뷰는 여성 영화인들이 남성이 지배적인 영화계에서 어떤 수모와 고통을 겪었는지 들려 준다. 또한 최근 주목받고 있는 여성 영화감독들과 영화인들, 한국영화 르네상스를 이끌고 있는 세 명의 여성 영화 제작자들, 그리고 이제 막 영화에 눈뜨고 있는 영파여중 학생들의 모습은 여성 영화인들의 고뇌와 소망, 그들의 미래를 생각하게 만든다.",다큐멘터리,South Korea,"Women in Film Korea, 여성영화인모임  중앙대학교 첨단영상대학원",https://image.tmdb.org/t/p/w500/1tN5CmbTcPIs3fGb18TtB8E4FMR.jpg,51,0,0,0.7639,임순례,"최은희, Park Nam-ok, 황정순, 황혜미"
482291,몽중인,몽중인,2002-04-05,"국악가 집안의 아들인 작가 이윤호는 가야금 전수차 충주로 온 일본인 하나꼬와 짧은 인연을 맺는다. 이윤호는 하나꼬가 하늘로 돌아가고 난 뒤 12살짜리 딸 유메, 노부와 함께 산다. 그런 윤호를 하나꼬의 친구인 소라는 오래 전부터 짝사랑하며 그들 가족을 보살피지만 윤호는 하나꼬에 대한 사랑을 아직도 간직하며 그리움을 딸 유메에 대한 사랑으로 달랜다.",드라마,South Korea,,https://image.tmdb.org/t/p/w500/5kfNrThy4pnbpnRrnsB9qmB9Ink.jpg,105,5,1,0.3231,이경영,"이경영, 하희라, 정인선, 김보성"
33251,집으로...,집으로...,2002-04-05,"기차를 타고, 버스를 타고, 먼지 풀풀 날리는 시골길을 한참 걸어, 엄마와 7살 상우가 할머니의 집으로 가고 있다. 형편이 어려워진 상우 엄마는 잠시 상우를 외할머니 댁에 맡기기로 한다.  말도 못하고 글도 못 읽는 외할머니가 혼자 살고 계신 시골 외딴집에 남겨진 상우. 전자오락기와 롤러블레이드의 세상에서 살아온 아이답게 빳데리도 팔지 않는 시골가게와 사방이 돌 투성이인 시골집 마당과 깜깜한 뒷간은 생애 최초의 시련이다. 하지만, 영악한 도시 아이답게 상우는 자신의 욕구불만을 외할머니에게 드러내기 시작한다. 하지만 세상의 모든 외할머니가 그렇듯 짓궂은 상우를 외할머니는 단 한번도 나무라지 않는다. 같이 보낸 시간이 늘어날수록 상우의 할머니 괴롭히기도 늘어만 간다. 빳데리를 사기 위해 잠든 외할머니의 머리에서 은비녀를 훔치고, 양말을 꿰매는 외할머니 옆에서 방구들이 꺼져라 롤러블레이드를 타고... 그러던 어느 날, 후라이드 치킨이 먹고 싶은 상우는 온갖 손짓발짓으로 외할머니에게 닭을 설명하는 데 성공한다.  드디어 커뮤니케이션이 시작되는가 싶지만, 할머니가 장에서 사온 닭으로 요리한 것은 ""물에 빠트린"" 닭. 백숙이었다. 7살 소년과 77세 외할머니의 기막힌 동거는 과연 어떻게 될 것인가...","드라마, 가족",South Korea,"CJ Entertainment, Tube Pictures, Tube Entertainment",https://image.tmdb.org/t/p/w500/56jjV6Apak0BADR8Mb73Xdq3sCw.jpg,87,8,219,1.7785,이정향,"Kim Eul-boon, 유승호, Dong Hyo-hee, Min Kyung-Hyun"
201319,재밌는 영화,재밌는 영화,2002-04-12,"2002년 한일공동 월드컵 공동개최를 눈앞에 두고 있는 현재. 일본의 극우세력인 천군파는 월드컵 공동개최를 방해하는 시건을 계획한다. 혹독한 훈련을 거쳐서 선발된 천군파의 지휘관은 무라카미(김수로 분)와 냉정한 저격수 하나코(김정은 분). 그들은 한일 월드컵 방해공작을 펴기 위해 서울에 파견된다. 하지만 어눌한 천군파 대원들의 계속되는 실수와 공작금 부족 등으로 점점 어려움에 봉착하는데.  한편 서울에서는 KP요원 황보(임원희 분)와 갑두(서태화 분)가 천군파의 테러를 저지하기위해 비밀요원으로 투입되지만, 사건을 해결하지 못하고 천군파의 공작에 우왕좌왕한다. 그러나 예기치 않은 순간에 사건의 실마리를 잡고 천군파를 ?기 시작한다. 급기야는 도심 한복판에서 천군파의 KP요원들의 대총격 대결이 벌어진다.",코미디,South Korea,Cinema Service,https://image.tmdb.org/t/p/w500/6GWEPlktRjCzLUXQpB8FgacI3X2.jpg,122,5.833,6,0.4282,장규성,"김정은, 서태화, 강성진, 이미연"
402590,아이언 팜,아이언 팜,2002-04-18,"5년 전에 혼자 LA로 떠나버린 애인 지니를 찾아 대책없이 미국으로 달려온 남자, 아이언 팜. 일생을 바쳐 사랑하겠다고 다짐한 연인을 향한 마음을 다스리며 5년의 시간동안 그리움을 승화시킬 수 있었던 유일한 방법은 뜨거운 전기 밥솥에 손가락을 담그는 특이한 철사장 수련. 소주 없이는 하루도 살 수 없고, 미국에서 소주 칵테일 바를 열겠다는 야무진 꿈 하나로 연인을 두고서 홀홀 단신 떠날 수 있었던 자유분방하고 조금은 대책없는 아이언 팜의 그녀, 지니. 이제 그들만의 사랑 소동이 시작된다.","코미디, 드라마",South Korea,Korea Pictures,https://image.tmdb.org/t/p/w500/vlFaGkbDwvnbukfJmzC5PDW23Ct.jpg,120,6.8,4,0.3059,육상효,"차인표, 김윤진, 박광정, David Alan Graf"
1453619,노을소리,노을소리,2002-04-19,,,South Korea,Hong Du-Hyeon Film,https://image.tmdb.org/t/p/w500/t7NgSGXGIBfQcYfYe2gJ5ma0oWO.jpg,18,0,0,0.0071,Hong Du-hyeon,"Park Jun-hwa, Noh Mi-young, Hwang Su-nam, Park Chae- won"
64222,"결혼은, 미친 짓이다","결혼은, 미친 짓이다",2002-04-26,"지적이고 매너좋은 대학 강사인 그는 연애지상주의자다. 소개팅 자리에 한 시간이나 늦게 나타난 연희는 섹시하고 당돌한 조명 디자이너. 가식적인 질문과 대답이 이어지며 3차로 술집까지 가게 된다. 왔다갔다 총알택시 비용보다 여관비가 더 쌀 것 같다는 대화를 나누다 어느새 여관으로 직행하고 그들의 대화만큼 솔직한 섹스가 이어진다.  서로 다른 꿍꿍이를 갖고 연애를 시작한 두 사람, 결혼은 조건좋은 남자와 하고 연애는 준영과 하고 싶었던 연희와 결혼은 절대 싫다는 준영이 과연 들키지 않고 잘 해낼 수 있을까?","드라마, 로맨스",South Korea,"Sidus, Chungeorahm Film, Barunson E&A",https://image.tmdb.org/t/p/w500/MJKOEGJd9C0acod3Ahl7yhYbn6.jpg,103,6.7,31,2.7121,유하,"엄정화, 감우성, 박원상, 이주실"
37847,울랄라 씨스터즈,울랄라 씨스터즈,2002-04-26,"3대째 가업을 이어 '라라클럽'을 운영하는 조은자 사장의 나날은 괴롭기만 하다. 스테이지엔 파리만 날리고 섭외한 가수들은 펑크내기 일쑤, 테이블에 비싼 안주를 내보내 본 지가 아득하기만 하다.  그 옛날, 독립자금을 모으던 조선 최고의 유흥구락부 라라클럽의 모습은 온데간데 없고 남는 건 빚이요, 느는 건 한숨뿐이니...  화려한 무대와 음악으로 북적대던 옛 시절이 그립기만 한 그녀, 조은자는 불러본다. 아~ 옛날이여!!",코미디,South Korea,,https://image.tmdb.org/t/p/w500/6rUxvsRks0bMHXyajVjgrMATIAk.jpg,110,4,2,1.0893,Park Je-hyun,"이미숙, 김원희, 김민, 홍은희"
333626,김진아의 비디오 일기,김진아의 비디오 일기,2002-04-27,"1995년부터 2000년까지 6년간 촬영한 감독 자신의 비디오 일기에 기반하여 만든 작품. 대학 졸업 직후 도미하여 낯선 이국 생활을 시작한 감독의 삶이 일기 형식으로 고스란히 담겨있다. 감독은 비디오 매체의 힘을 빌어 여성의 정체성 찾기라는 맥락아래 낯선 땅에서의 소외된 생활, 거식증, 가족의 불행 등 개인적인 사건을 담아내고 있다.",다큐멘터리,South Korea,,https://image.tmdb.org/t/p/w500/kzlgcym0HOQw9TgQsn8krPaDOLG.jpg,154,0,0,0.1598,Gina Kim,Gina Kim
968631,Being Normal,Being Normal,2002-05-01,,다큐멘터리,South Korea,,,58,0,0,0.0143,Choi Hyun-jung,
791907,Memories,Memories,2002-05-01,,"공포, 미스터리",South Korea,Bom Film Productions,https://image.tmdb.org/t/p/w500/oGaUulGkMP1gcvf5JaqlyNSYE3n.jpg,41,7,1,0.1722,김지운,"김혜수, 정보석, Jang Jung-won, Jee Sung-keun"
267230,4발가락,4발가락,2002-05-10,"아우디, 해태, 르까프, 각그랜져. 우리의 은 광주 고등학교 시절부터 죽이 잘 맞는 한 주먹하는 친구들로써, 의리에 살고 의리에 죽는 의형제로 통한다. 고등학교 때부터 공부를 잘 했던 르까프는 졸업과 함께 서울로 올라가게 되고, 나머지 친구 3명도 각기 다른 보스 밑에서 힘든 밑바닥 갱스터 생활을 이겨 나가며 서서히 그 영향력을 키워나가 자신들의 서울 입성 기회를 잡게 된다. 광주에서 자라난 이들에게 서울땅은 결코 만만한 곳은 아니었지만, 어린시절부터 똘똘 뭉친 친구들은 서로에게 힘이 되주며, 어느 한 구역을 책임지고 관할 할 정도의 중간급 보스로 성장해 나간다. 서울에서의 안정적인 갱스터 생활과 함께, 미래에 대한 고민도 함께 커져만 갔던 평온하고 조용했던 폭풍전야 어느 날 4발가락> 친구들은 서울 바닥 중간급 보스급이 모두 참석하는 홍두깨 주체의 모임에서 강남 요지 호텔 건립에 따른 반대세력 제거 작업을 위한 심각한 모의를 하게 되고, 서울 지역 중간급 보스급인 과 그들의 라이벌인 패거리는 ""금도끼"",""은도끼""와 얽힌 전설에 얽매이게 되면서 서로간 심각한 상황으로 대립하게 된다",코미디,,,https://image.tmdb.org/t/p/w500/xqVibls8dLcCVkS6WHBUYuYH8VO.jpg,91,3.5,5,0.6708,Yun-shik Gye,"허준호, 이창훈, 박준규, 이원종"
57271,일단 뛰어,일단 뛰어,2002-05-10,"젊은 혈기 하나로, 사고치고 싶은 생각이 꿈틀대는 녀석들. 생김새만 보면 결코 어울리지 않는 세명(송승헌, 권상우, 김영준 분)은 교실 뒷자리에 같이 앉게 되면서, 어쩌다 운명처럼(?) 뭉치게 되었다는데. 이들은 티격태격 서로를 갈구면서도, 옆에 없으면 허전한 친구가 된다. 그러던 어느날, 담벼락 넘다 발 헛디뎌 기절한 도둑(이문식)이 피투성이가 된 채 훔친 수 십억원 대의 달러와 함께 눈앞에 뚝! 떨어지고. 우왕좌왕, 왁자지껄하던 세명은 단순사고 시스템으로 일단 튀고, 나중에 생각하기로 결정한다.  한편, 강력계 발령 100일째, 마약범에서 사시미 든 피래미까지 잡아넣기 위해 이리저리 출동하는 신참형사 지형(이범수 분). 오늘도 도심 한복판을 냅다 달리며, 밤샘근무 때문에 삼일째 잠도 못자서 몰골이 허접하다. 경보시스템이 작동한 사채업자집에 대한 수사를 시작하다 상부에서 사건을 덮으려는 움직임을 보고, 수상함에 호기심이 발동한 지형은 일단, 몰래 수사하기로 마음 먹는다. 처음의 고민과 불안은 어느새 잊어 버린 채, 신나게 물쓰듯 돈을 써대는 성환, 우섭, 진원에게 지형의 수사망은 점점 좁혀 들어오고, 돈을 찾으려는 또 다른 음모가 이들에게 다가오기 시작하는데...","코미디, 액션",South Korea,"KiHweck ShiDae, Korea Pictures",https://image.tmdb.org/t/p/w500/6JQBFVwU06ytPgmbeno3fTTazdT.jpg,120,6.6,7,1.6983,조의석,"권상우, 이범수, 송승헌, 김영준"
18302,취화선,취화선,2002-05-10,"1850년대, 청계천 거지 소굴 근처에서 거지패들에게 죽도록 맞고있던 어린 승업을 김병문이 구해주고 승업은 맞은 내력을 설명하며 김선비에게 그림을 그려보인다. 세도정치에 편승하지 않고 새로운 세상을 꿈꾸던 김선비. 거칠지만 비범한 승업의 실력을 눈여겨보고. 5년만에 재회한 승업을 엘리트이자 역관 이응헌에게 소개하는데. 승업에게 진정한 예술가의 자세를 추구할 것을 독려하고 선대의 명화가들처럼 훌륭한 화가가 되라는 뜻에서 오원이라는 호를 지어준 김선비는 승업의 피드백 역할을 해주는 평생의 조언자였고 그런 승업은 행운아였다. 이응헌의 집에서 머슴살이를 하면서 그림의 안목을 키워가는 중 이응헌의 여동생 소운에게 한눈에 반해버리지만 가슴 설레는 첫사랑은 소운의 결혼으로 끝나고. 화가로 자리잡기 시작할 무렵 병을 앓던 소운이 죽어가며 자신의 그림을 청한다는 이야기를 듣고 달려가는데...","드라마, 역사",South Korea,"Taehung Pictures, Cinema Service",https://image.tmdb.org/t/p/w500/a81j423GyorQudM02ZtFg4PAFx3.jpg,120,7.1,61,1.1292,임권택,"최민식, 김여진, 안성기, 유호정"
200711,오버 더 레인보우,오버 더 레인보우,2002-05-17,"기상캐스터 진수는 우연히 교통사고를 당한다. 큰 부상없이 업무에 복귀하지만 문제가 생긴다. 8년 동안 자신이 사랑해온 연인이 누구인지 기억나지 않는 것. 진수는 자신의 대학친구인 연희에게 도움을 청한다. 진수와 같은 동아리였던 연희는 진수의 절친한 친구인 상인과 연인이었고 최근 그와 헤어지며 깊은 상처를 받았다. 그녀에게 지난날의 기억들은 모두 잊고 싶은 것들뿐이지만 진수를 위해 그녀는 지난날의 기억을 하나씩 되살리기로 한다.  서로의 만남이 잦아지면서 진수는 연희에게 새로운 감정을 느끼게 된다. 그리고 마침내 과거의 기억을 포기한 채 그녀와 새로운 사랑을 시작하려 결심한다. 그러나 연희는 그런 진수의 마음을 알지 못 한 채, 진수의 사랑을 찾아주기 위해 노력한다. 어느새 자신의 마음에 움튼 진수를 향한 사랑, 그의 연인을 찾아주는 것만이 자신이 할 수 있는 최선이라 여기며... 마침내 진수의 연인이었다는 광고학과 후배 채혜영이 나타나는데.","드라마, 로맨스",South Korea,Kang Je-gyu Films,https://image.tmdb.org/t/p/w500/zU3oPeXZJNEt1wj73Xor9O0YtQI.jpg,109,6.318,11,1.048,Ahn Jin-woo,"이정재, 장진영, 공형진, 김서형"
201334,후아유,후아유,2002-05-24,"2년 동안 준비해온 채팅게임 '후아유'의 기획자 지형태(조승우)는 게임의 오픈을 앞두고 테스터들의 반응을 살피며 노심초사 하던 중 게임 게시판에서 '후아유'를 비방하는 ID 별이의 글을 발견하고 분개한다. 그녀가 같은 건물의 수족관 다이버라는 사실을 알게된 형태는 인터뷰를 빙자해 그녀를 찾아간다.  한편 ID 별이, 인주는 한때 국가대표 수영선수였지만 불의의 사고로 청각 장애인이 된 아픈 과거를 가지고 있다. 인주는 이제 수족관에서 인어쇼를 히트시키기 위해 고군분투하는 것을 삶의 목표로 삼는다. 인주에게 필이 꽂힌 형태는 '멜로'라는 ID로 인주의 '후아유' 게임 파트너가 되어 접근한다.  온라인과 현실 양쪽에서 서로를 알아가는 아슬아슬한 게임이 시작된다.","로맨스, 코미디",South Korea,"Myung Films, CJ Entertainment",https://image.tmdb.org/t/p/w500/3yOjvsm41XoamwWDtpzpY3LBRpy.jpg,102,6.2,9,1.1413,최호,"조승우, 이나영, 조은지, 이장원"
482100,미워도 다시 한번 2002,미워도 다시 한번 2002,2002-05-31,당당한 태도와 솔직한 웃음으로 항상 주변 사람들의 관심과 사랑을 받는 수정(이승연 분)의 직업은 잡지사 사진 기자. 남자 기자들과의 몸싸움에도 지지않을 정도로 일에 대한 프로정신이 넘치는 수정이 일과 삶에 지칠 때면 의례 찾는 곳이 있다. 아주 오래 전부터 수정에게 의지가 되어 온 친구 영하(박용하 분)의 작업실. 항상 밝고 구김 없는 모습인 수정이지만 영하를 찾을 때만은 자신의 감추어진 슬픔과 외로움을 그대로 드러내곤 한다. 그런 수정을 바라보는 영하의 눈길에는 연민과 사랑이 뒤섞인 복잡한 감정이 담겨있고... 수정의 아픔을 감싸 안고 싶지만 둘 사이에는 있는 벽은 너무나 높게 느껴진다. 한편 또 다시 감당하기 어려운 절망에 부딪힌 수정은 5년 전의 가슴 아린 기억을 되새기며 지환(이경영 분)을 만나는데.,"로맨스, 드라마",South Korea,"Hap Dong Film, JWELL Entertainment",https://image.tmdb.org/t/p/w500/8Y7QSYHoRUdMg38t5FwJy4K0JOb.jpg,103,0,0,0.3901,정소영,"이승연, 이경영, 박용하, 김나운"
224709,묻지마 패밀리,묻지마 패밀리,2002-05-31,"1. 사방에 적  810호... 사랑하는 그녀의 외도를 못 참고 그녀를 불사르려는 한 남자. 하지만 그에게는 지금 성냥이 없다!  801호... 두목의 등짝에 치명적 상처로 박힌 도라이바, 얼굴을 몰라 복수를 못하고 있는 어깨들의 분노가 끓어오른다.  802호... 프로패셔널 킬러인 그는 도라이바 연장 하나로 순식간에 뚫지만 아직 마무리는 하지 못했다.  813호... 상습적 불륜의 부인, 오늘도 요란벅쩍찌근하게 한 남자와 키스를 한다. 상습적으로 뒤쫒는 남편은 경찰을 대동하고 때를 기다린다.  네 방의 증오들이 기막힌 오해와 맞물려 상황은 엉뚱한 방향으로 치닫는데.  2. 내 나이키  1980년대 초반. 중학생 명진이는 개인 택시를 장만하는 게 꿈인 아빠와 개인택시 기사 마누라가 되는 것이 꿈인 엄마, 전교 일등이 소원인 큰형, 주먹으로 전교 일등을 해보는 게 꿈인 작은형, 예뻐지는 게 소원인 누나, 어여 죽는 게 소원인 할머니, 이렇게 7명의 대 식구들과 단란하게 살아간다.  그런 명진이의 꿈은 다름아닌 나이키 신발을 얻는 것. 과연 명진이를 비롯한 가족들은 각자 그들의 꿈을 이룰 수 있을까?  3. 교회누나  군복무 중인 영일은 휴가 마지막 날 교회 누나인 주희를 만나기로 한다. 영일은 자신이 군 입대 후 결혼한 그녀를 아직도 못 잊고 있다. 서로의 감정을 억누른 채 어색한 하루 데이트를 보내지만 시계바늘은 너무도 빨리 돌아간다. 귀대 열차에 몸을 실은 영일은 기차가 조금씩 움직이자 그 동안 참았던 사랑고백을 하고, 주희는 하염없이 눈물을 흘린다.  마지막, 기막힌 반전은 서서히 다가오는데...",코미디,South Korea,,https://image.tmdb.org/t/p/w500/8QNJqp4yI58kyKqcmCLpyGHdmqT.jpg,99,6,1,0.2765,박광현,"신하균, 류승범, 임원희, 정재영"
201317,"해적, 디스코왕 되다","해적, 디스코왕 되다",2002-06-06,"80년대 초. 후줄근한 달동네. 싸움질로 청춘을 불사르고 있는 해적(이정진 분), 봉팔(임창정 분), 성기(양동근 분) 절친한 삼총사가 있다. 해적은 오늘도 한바탕 패싸움을 벌이고, 의기양양하게 거닐다 심자이 멎는 듯 예쁜 소녀 봉자(한채영 분)를 보게 된다. 두들겨 패는 데에는 자신있는 해적이지만, 그녀에겐 말 한마디 못하고 헤어지는데. 며칠 후, 해적과 성기는 학교에 나오지 않는 친구 봉팔의 집을 찾아나선다. 달동네 꼭대기 봉팔네 집. 마루에 걸려있는 가족사진에 해적이 꿈에도 잊지 못하던 그녀가 있다. 어찌 이런 일이! 그녀가 바로 봉팔의 동생 봉자일 줄이야. 그런데 똥지게를 짊어지고 나타난 봉팔이 녀석 하는 말이, ""울 아부지 다치셔서 내가 똥을 펐어. 근데 동생이.. 술, 술집에... 흑... 흑.. 나는 마..맞기만...하..고..""  의기탱천한 해적을 앞세워 삼총사는 용감하게 야시 룸싸롱으로 쳐들어가지만, 봉자닌 이미 황제 디스코텍으로 넘겨진 상태. 룸싸롱의 똘마니들은 간단히 처리했지만 만만치 않은 황제 디스코텍 어깨들과의 격돌은 패배로 끝나고, 삼총사는 마침내 디스코텍 사장 큰형님(이대근 분) 앞에 나서게 된다. 살얼음판 같은 상황. 디스코텍 큰형님은 용감무쌍한 해적에게 뜻밖의 제안을 한다. 자신의 디스코텍에서 열리는 디스코 경연대회에서 우승하면 봉자를 내주겠다는 것. 황당한 조건부 내기에 주어진 시간은 단 일주일.  싸움에는 일가견이 있지만 디스코는 완전초짜인 해적. 나름대로 한춤 한다는 성기와 소문난 동네 춤꾼들까지 총동원됐지만 진전이 없자, 당황한 삼총사가 떠올린 묘수는... 바로 성기 엄마(김선화 분)의 춤바람 사건을 일으킨 비밀 댄스 교습소의 제비(정은표 분). 협박반 애걸반으로 본격적인 디스코 교습을 시작한 해적, 그때부터 바람을 가르고 한겨울 얼음물을 짜개는 엄청난 초강력 훈련이 시작되는데.",코미디,South Korea,KiHweck ShiDae,https://image.tmdb.org/t/p/w500/hGQlN8PwRuDK4ZQX02LrOMvnHYV.jpg,107,4.5,4,0.8929,Kim Dong-won,"이정진, 양동근, 임창정, 오달수"
80608,마고,마고,2002-06-13,"고통스런 세상을 피해 나만의 세계로 숨어든다. 사람과 기계에게 깔려 죽어가는 개구리들의 모습으로 상징되는 생명과 영혼의 파괴를 고통스레 지켜보던 한웅은 죄악으로 가득한 세상으로부터 도망치려 자신의 방으로 숨어든다. 그러나 12정령은 자꾸만 환각처럼 그에게 모습을 드러낸다.  그러나 악몽은 계속 그의 뒤를 붙잡고,  방안에 자폐적으로 숨어있는 한웅의 환상속으로 전철 속에 통조림된 욕망의 정자 같은사람들, 사이버 세계의 공허한 환상에 빠진 사람들의 고통이 계속 찾아온다. 한웅은 계속자신의 영환에 칼자국을 새기는 오염된 세계의 고통을 견디지 못하고 절규한다.  절규 속에서 싹트는 구원의 희망 고통스러워하는 그에게 천국같은 마고성의 모습이 꿈인 듯 보이고, 한웅은 원폭피해 속에 시달린 자신의 유년기를 떠올린다. 자꾸 떠오르는 악몽에 시달리는 한웅에게 천무가 찾아와 마고성과 한웅의 존재를 일깨워준다. 비로소 한웅은 태초에 존재하던 천국 마고성과 자신이 그 천국에 살던 태초의 남자라는 것을 알게 된다.  천국과 파괴와 재생에의 희망 아름답고 풍요로왔던 마고성은 사람들이 먹어서는 안되는 금단의 붉은 포도를 따먹어 폐허가 되어버리고 12정령도 세상 속으로 뿔뿔이 흩어져 고통받게 된다. 이 모든 사건의 전모를 알게된 한웅은 다시 천국 마고성을 이세상 위에 세우려 하는데.....",드라마,South Korea,RMJC,https://image.tmdb.org/t/p/w500/hPqNQeV3uE8gRSc5FeW8aERk21P.jpg,80,2.8,4,0.1364,Kang Hyeon-il,"Lee Yi-rim, Ae Ka, Ya Dan, Song Nam-hyeon"
