영화 ID,제목,원제,개봉일,줄거리,장르,국가,제작사,포스터 URL,러닝타임,평점,투표수,인기도,감독,주연
1104622,50cm,50cm,2023-04-28,"시각장애인 가영과 그녀의 애인 은정은 마라톤을 준비하면서 다투게 되지만, 그들만의 방식으로 마라톤을 계속한다.",드라마,South Korea,,https://image.tmdb.org/t/p/w500/mB0H5nP9f8ALnCVTwSfar517LV4.jpg,22,0.0,0,0.0698,Kim So-jeong,Lee Jin-ha
1104451,수궁,수궁,2023-04-28,어전광대 정창업의 증손녀이자 첫 판소리 인간문화재 정광수의 딸인 여성 소리꾼 정의진의 이야기를 담는다. 사라져가는 동편제의 전통 속에서 「수궁가」를 지키기 위해 전수자를 찾고 있는 그의 힘겨운 노력이 긴장감 있게 묘사된다. 한 여성 예술가의 고뇌를 엿볼 수 있게 하는 작품.,다큐멘터리,South Korea,,https://image.tmdb.org/t/p/w500/kfOBSM6PzgXzmihVsbQnVFSRLPn.jpg,91,0.0,0,0.0214,Yoo Su-yeon,
1203129,"시민 여러분, 반갑습니다","시민 여러분, 반갑습니다",2023-04-29,"평일 아침 8시, 전국장애인차별철폐연대(전장연)는 서울의 지하철 승강장에서 장애인의 권리를 확보할 예산을 요구한다. 2021년 12월부터 진행되고 있는 전장연의 지하철 행동은 출근 시간 지하철을 연착시키거나, 승강장에서 들어오는 열차를 맞이하며 시민들에게 자신들의 요구를 호소한다. 바쁜 출근길, 이동하지 않는 지하철에서 누군가는 침묵하고, 누군가는 응원하며, 누군가는 욕설을 퍼붓는다. ‘장애인도 함께 이동하고, 함께 교육받고, 함께 노동하고, 함께 지역사회에서 살아가고 싶다’는 전장연. 이들의 수차례 출근길 연착으로 정부, 정치권, 언론, 그리고 시민들의 반응이 오기 시작한다.",다큐멘터리,South Korea,,https://image.tmdb.org/t/p/w500/dYTI4YPYXhgSrFvPrSF2rnSqJn5.jpg,85,0.0,0,0.0143,Min A-yeong,
1107060,낙원,낙원,2023-04-29,"시대가 바뀜에 따라 극장을 찾는 사람들의 발길이 줄어들면서 하나씩 문을 닫게 되고, 그중 몇몇 삼류 극장은 사회 변두리에서 자신들의 문화적 공간을 찾아 헤매던 게이들의 만남 장소로 점차 변모한다. 그리고 이런 “호모 애용 극장”과 함께 종로 뒷골목 곳곳엔 게이바들이 들어서면서, 80년대 밤의 종로는 게이들의 낙원이 되기 시작한다.",다큐멘터리,South Korea,,https://image.tmdb.org/t/p/w500/vb8QcLVDNHyWjpw9mRukp4KSUuC.jpg,31,0.0,0,0.0071,Hong Minki,
1107058,가이드 미 스윗,가이드 미 스윗,2023-04-29,이제부터 존재해서는 안 되는 것들이 있다. 세 사람은 그것들을 부수려고 한다. 어느 여름 홍콩에서의 일이었다. 1980년 광주에서의 일과 어느 여름 홍콩에서의 일은 교차되어 벌어진다.,드라마,South Korea,,https://image.tmdb.org/t/p/w500/tUCMMKjHqJFvNnBZG2fkjdsMnHJ.jpg,21,0.0,0,0.0071,Sean Yoo,
1107056,새로운 신과 괴물들을 위하여,새로운 신과 괴물들을 위하여,2023-04-29,사회에서 소외된 채 살아가던 이경은 퀵배달 일을 하던 중 수상한 컨테이너에서 다른 세상과 연결되는 거울을 발견한다.,,South Korea,,,26,0.0,0,0.0071,Kim Eun-seo,
1107055,찌개,찌개,2023-04-29,"어릴 때 미국으로 입양 된 에이미가 서울 중랑구의 한 찌개집을 찾아온다. 엄마가 돌아가시고, 일손을 구하는 또래 은선에게 자신을 미국에서 온 셰프라고 소개하며 찌개를 가르쳐 달라는 에이미. 찌개집을 찾아온 목적을 숨긴 에이미는 엄마에 대한 복잡한 심경을 감추지 못하고 은선은 그런 에이미에게 점차 의구심을 갖게 되는데...",드라마,South Korea,,https://image.tmdb.org/t/p/w500/2uU21c2CX82IPUHW0RFuhO1OMUv.jpg,26,5.5,1,0.1545,윤재호,"Han Yeon-jae, Jeong Seon-yul, 양익준"
1107053,빠라빠라미따!,빠라빠라미따!,2023-04-29,"코스모스 세차장에는 배우를 꿈꾸는 말더듬이 알바생 노아와 영화감독을 꿈꾸는 괴짜 호세가 있다. '머저리와 루저' 이 세상은 노아와 호세를 그렇게 부른다. 억울하다! 노아와 호세는 이 세상에게, 이 왜곡된 세상에게 인정받고 싶다, 증명하고 싶다! 그리하여 다차원 세계와 평행우주론, 차크라 이론을 바탕으로 한 그들만의 영화 <빠라빠라미따!> 를 만들어간다.",드라마,South Korea,,https://image.tmdb.org/t/p/w500/srjO1DzUQCzQfjrsq3eZxjHNBDx.jpg,27,0.0,0,0.0409,Kim Yeo-ro,강채윤
1107052,크리스마스 랭면,크리스마스 랭면,2023-04-29,20대를 공장에서만 보낸 정해는 20대의 마지막 크리스마스에 오로라를 보기 위해 밴쿠버 행 티켓을 끊었지만 갑자기 생겨 버린 캐나다 비자로 모든 계획이 물거품이 된다. 돌아가신 아빠가 유일하게 편히 드셨던 평양냉면을 찾아 떠난 여행은 외롭고 평범했다. 서울로 돌아가던 정해는 계획에 없던 곳에서 크리스마스의 징크스를 깨줄 남자를 만나게 된다.,드라마,South Korea,,https://image.tmdb.org/t/p/w500/dJhPJ3Y1WoBxuBKnwOVNjRXvqwK.jpg,40,0.0,0,0.0168,Kim Been,
1107051,거품,거품,2023-04-29,윤정은 다단계에 빠져 보증금을 날린 동생 때문에 곤경에 처한다.,드라마,South Korea,,https://image.tmdb.org/t/p/w500/41e8GmyFS21EiRjm82hMSufHpmP.jpg,27,0.0,0,0.0168,Oh Jae-wook,
1107050,삐까뻔쩍,삐까뻔쩍,2023-04-29,"어느 한 도시의 낡은 상가 지하에 전당포가 있다. 탐욕스러운 사람들은 한때 자신이 소중히 여겼던 물건들을 맡기고 전당포 주인에게 돈을 받는다. 노인은 값이 나가는 금붙이들만 취급하기 때문에 낡은 기타에는 관심이 없다. 엄마를 따라온 아이의 소중한 물건을 커다란 개가 먹어 버리고, 아이의 울음이 전당포의 시스템을 마비시키기 시작한다.",드라마,South Korea,,https://image.tmdb.org/t/p/w500/ohmjLYZry1mOx4TweHKfGQOIK6z.jpg,17,0.0,0,0.0143,,
1106813,하부구조의 친구들,하부구조의 친구들,2023-04-29,"세 친구가 있다. 이들은 같은 대학을 다니는 동갑내기들이지만, 우리가 사는 사회에 대해 서로 다른 생각을 가지고 있다. 이들은 하나의 맨홀 구멍을 중심으로 요상한 하루 아침을 보내게 된다.","드라마, 코미디",South Korea,Central Park Films,https://image.tmdb.org/t/p/w500/uRAoXs7llQL6zvPVgG6wptspnZp.jpg,26,0.0,0,0.2327,Lee Se-hyung,"Jang Yo-hoon, Kwon Seul-ah, Kim Seung-chan, 아누팜 트리파티"
1106812,빽도,빽도,2023-04-29,"설날, 큰집에 집안 어른들이 모두 모인 가운데, 취준 백수 수민과 삼수생 정민 남매는 어른들의 눈총을 받고 있다. 반면 서울대에 합격한 사촌동생 재영은 어른들의 온갖 환대를 받으며 등장한다. 기세가 오를 대로 오른 재영과 자격지심으로 가득 찬 남매 사이 자존심 싸움이 시작되고, 세뱃돈을 모두 건 내기 윷놀이 한 판을 벌이게 된다.","드라마, 코미디, 가족",South Korea,,https://image.tmdb.org/t/p/w500/hG1dzSGJQaDezy0Yfw0XWQ7Gzez.jpg,16,0.0,0,0.0729,Cha Kyeong-min,이도은
1106810,라디오텔레스코프,라디오텔레스코프,2023-04-29,"영화는 목소리를 변조하며 전파를 바꾸고, 맞지 않는 주파수를 조절한다. 보이지 않던 것이 보이기 시작하고, 들려오지 않던 것이 들려온다.",드라마,South Korea,,https://image.tmdb.org/t/p/w500/b9CyUVyKhk4aqaRt1nvx4p5Jh0R.jpg,27,0.0,0,0.0,Yun Eun-keong,
1106804,오늘의 영화,오늘의 영화,2023-04-29,"5년 만에 연기에 다시 도전한 배우 철기는 <오늘의 영화> 사전 미팅 자리에서 상대 배우 혜랑을 처음 만난다. 모임이 끝나고 어색함을 풀기 위해 시간을 보내는 두 사람, 한여름의 무더위 속에서 그들의 하루는 점점 엉망이 되어 간다.",드라마,South Korea,,https://image.tmdb.org/t/p/w500/sEEOW1YiSluOpFFUUwgEkO99ln8.jpg,29,0.0,0,0.1009,Lee Seung-hyun,"문혜인, Yoon Ji-hong, 변중희"
1106803,체다를 만드는 법,체다를 만드는 법,2023-04-29,치즈공장에서 포장직을 하는 고양이 체다. 치즈공장에서 쥐를 잡는 일이 아닌 다른 일을 하는 것에 회의감을 느끼고 결국 떠나기로 결심하게 된다.,애니메이션,South Korea,,https://image.tmdb.org/t/p/w500/ehSQPi3dvuzs5vNl4FwdgAv7Tee.jpg,7,0.0,0,0.0143,An Hyun-song,
1106801,늦은 산책,늦은 산책,2023-04-29,불면증에 시달리는 은주가 이사 가자는 말을 꺼낸 다음날 연인인 윤영이 사라진다. 12개월이 지나고 어느 날 윤영이 집에 돌아온다. 재회한 둘은 함께 산책을 나선다.,드라마,South Korea,,https://image.tmdb.org/t/p/w500/km1BkG8Ngn9O7x4GvcUUx495VPc.jpg,35,0.0,0,0.1147,Son Ji-hwan,"Park Seo-eun, 노재원"
1106800,유령극,유령극,2023-04-29,이나는 할아버지와 함께 극장에 방문한다.,"가족, 드라마",South Korea,,https://image.tmdb.org/t/p/w500/uN6d9Q1GbbrRUjBYoPTCEx1WcZi.jpg,25,0.0,0,0.1259,김현정,Seo In-su
1106798,퀸의 뜨개질,퀸의 뜨개질,2023-04-29,"뜨개질을 하며 자란 여자아이, 자신의 사연들을 뜨개질로 이어 붙여 이야기를 만들기로 한다.",다큐멘터리,South Korea,,https://image.tmdb.org/t/p/w500/70krPMgqK4PBoK0K3fJgVvox2tB.jpg,36,0.0,0,0.0453,Cho Han-na,Cho Han-na
1106793,사라,사라,2023-04-29,"부모님 없이 자란 사라는 자기 이름의 뜻을 알지 못한다. 어느 날, 경찰로부터 한 통의 전화를 받고 아버지의 고독사 현장을 찾아간다. 아버지의 유품에서 어머니의 사진을 발견하고 어머니를 찾기로 결심한다. 아버지의 삶을 쫓아가며 만난 사람에게 아버지가 살아온 인생 이야기를 전해 듣게 되고 몰랐던 사실들을 알게 되고 자신의 이름의 뜻을 찾게 된다.",드라마,South Korea,Korean Academy of Film Arts,https://image.tmdb.org/t/p/w500/wR7uki91LhXzjfwAHlSpGBUHl6W.jpg,29,0.0,0,0.1226,Lee Hyun-kyung,Park Sung-jun
1106791,귀가,귀가,2023-04-29,"겨울 어둑어둑해지는 시간, 가벼운 감기에 걸려 병원에 다녀온 아이는 보호자와 함께 집으로 간다. 집에 도착할 즈음 잠이 들어 보호자의 품에 안긴 아이는 안정감을 느끼며, 이전에 비슷한 감정을 느꼈던 과거의 잔상들을 떠올린다. 보호자는 잠결을 떠나지 않은 아이를 안고 따뜻한 집으로 들어간다.",애니메이션,South Korea,,https://image.tmdb.org/t/p/w500/2ypjuFgyaIIQm2wgeNmVqhfBR9c.jpg,6,0.0,0,0.0071,Lim Su-yeon,
1106787,막내가 서른이야,막내가 서른이야,2023-04-29,"장녀 소민, 둘째 창민, 막내 현민은 돌아가신 아버지가 물려주신 2층짜리 전원주택에서 노동에 대한 아무런 의지 없이 집에서만 지낸다. 어느 날 현민은 2층에서 아버지 유령을 보고 놀래서 집을 팔기로 결심한다.","가족, 드라마",South Korea,,https://image.tmdb.org/t/p/w500/84TDurjIZ84vGraOeECGpCNiMwf.jpg,26,0.0,0,0.0071,Kim Ja-han,
1106716,옥순로그,옥순로그,2023-04-29,우리 할머니는 치매다! 그리고 나는 치매에 걸린 할머니와 산다. 나와 내 남동생에게 '옥순' 할머니는 엄마 같은 존재였다. 그러던 어느 날 아빠가 세상을 떠나자 할머니의 기억이 멈췄다. 반복되는 할머니의 행동에 남동생과 할머니의 갈등이 시작된다. 아픈 기억보다 행복한 기억이 먼저 사라지는 잔인한 병. 사라지는 기억들 사이에 우리는 어떤 기억을 안고 살아가야 할까.,다큐멘터리,South Korea,,https://image.tmdb.org/t/p/w500/1ta0mR8zrH79Q9FXOxg27PHu8ke.jpg,78,0.0,0,0.4769,Lee Dong-han,Kim Na-yeon
1106702,건축학 고양이,건축학 고양이,2023-04-29,동네 뒷산을 따라 고양이 급식소의 밥을 챙기는 것으로 윤선의 하루는 시작된다. 남편 윤재는 본인의 뱃속보다 고양이의 끼니를 우선하는 윤선이 못마땅하지만 무심한 척 뒤에서 돕는다. 둘은 집 뒤의 빈 공터에 집을 짓기로 한다. 공터는 이미 동네 고양이의 아지트. 그들의 보금자리를 해치지 않고 집을 지을 수 있을까? 사람과 동물이 어울려 집을 짓는 일은 가능할까?,다큐멘터리,South Korea,,https://image.tmdb.org/t/p/w500/zcP79eXCDJOhFeUXKgrfsHs5ODG.jpg,68,0.0,0,0.0071,Ricky Junhyung Cho,
1106533,막,막,2023-04-29,"극단 10주년 공연에 주인공을 맡아 연습 중인 민기는 알 수 없는 극심한 이명에 시달린다. 파트너와 지속적으로 마찰이 생기게 되고, 결국 역할에서 빠지게 된다. 혼란 속에 민기는 어느 날 병원에서 배우 박인환을 만나게 된다.",드라마,South Korea,,https://image.tmdb.org/t/p/w500/j9MERMXs8w4XncKoOwSnMB0Dk1s.jpg,25,0.0,0,0.0545,Park Jae-rang,"Park Jae-rang, 박인환"
1104453,어쩌다 활동가,어쩌다 활동가,2023-04-29,"이주 노동자들의 인권을 위해 헌신하고 있는 자신의 어머니를 담아낸 다큐멘터리다. 이 영화는 주부로 생활하다 어느날부터 활동가로 살게 된 엄마의 이야기이기도 하지만, 가장 가깝지만 속내를 정확히 알기 어려운 엄마의 삶을 카메라로 이해하게 되는 감독의 이야기이기도 하다.",다큐멘터리,South Korea,,https://image.tmdb.org/t/p/w500/svfv8OdFPZKLJ173J6fCIF8MTtE.jpg,77,0.0,0,0.0214,Park Marisol,
1100880,어떤 꿈,어떤 꿈,2023-04-29,호텔에서 일을 하는 여직원은 잡히지 않는 어떤 꿈을 찾아 객실을 떠돌아다니고 있다. 다른 사람의 꿈속을 떠돌던 여직원은 의문의 투숙객을 만나 깊은 꿈속에서 춤을 추는 사람과 행렬에 대한 이야기를 듣게 되는데… 여직원과 꿈속 여자는 현실과 꿈속에서 밀어내면서도 떨어질 수 없는 춤의 현상을 만들어 낸다.,"드라마, 판타지",South Korea,Korea National Contemporary Dance Company,https://image.tmdb.org/t/p/w500/hnKyUtleTWG27c4hpSNoQ3UhCvu.jpg,26,0.0,0,0.5866,Iwa,"한예리, Lali Ayguadé, 오민애"
1307788,ENHYPEN (엔하이픈) 'DARK BLOOD' Concept Trailer,ENHYPEN (엔하이픈) 'DARK BLOOD' Concept Trailer,2023-04-30,,드라마,South Korea,BELIFT LAB,https://image.tmdb.org/t/p/w500/eJ3hCKY0oM99S9VjYChF1Rrsnqk.jpg,8,10.0,1,0.2015,Yu Kwang Goeng,"정원, 희승, 제이, 제이크"
1106715,삼각형의 마음,삼각형의 마음,2023-04-30,"배우들로만 이루어진 산악회인 ‘맘 산악회’는 15년째 매주 북한산에만 오르고 있다. 극장이 쉬는 월요일에 혼자 있지 말자며 배우 손병호를 중심으로 모이기 시작해, 산악회를 오고 간 배우가 백여 명이 넘는다. 모두가 다른 위치에서, 각자의 마음에 아픔과 꿈과 목표를 품고 함께 서울을 지키고 있는 큰 산을 오른다.",다큐멘터리,South Korea,,https://image.tmdb.org/t/p/w500/6f8XWK098MRGBcZcbMvMOc3u3ph.jpg,90,0.0,0,0.2678,안지환,"손병호, Lee Suk-ho, 최문수, Jin Hyun-kwang"
1106708,똥통,똥통,2023-04-30,"'똥통'에서 공연을 한다는 문자를 '한주'에게서 받고 강화도로 온 두 남자. '작가'를 만나기 위해 강화도로 온 두 여자, 예술인으로 살았던 옛 기억을 잡고 '하루'를 버티는 이들과 미래에 대한 불안감으로 '하루'를 버티는 이들의 행로가 '하루'가 언제인지 모를 시간과 공간 속에서 교차한다.",,,,https://image.tmdb.org/t/p/w500/fk4369MHNpToSzLNv2VMnRW8s46.jpg,103,0.0,0,0.0896,Jang Gun-ho,고관재
1104448,당신으로부터,당신으로부터,2023-04-30,세 개의 챕터로 이루어진 이 영화는 같은 듯 다른 인물들이 등장한다. 1부 민주는 의상학과 졸업반으로 졸업 전시를 앞두고 있다. 2부 승주는 오디션을 앞둔 배우 지망생이다. 3부 혜정과 아들 동민은 이들의 고향인 시골 마을 운천으로 향한다.,드라마,South Korea,,https://image.tmdb.org/t/p/w500/wIdFKSZf7jSwdoxojRN0Xda6VCR.jpg,102,0.0,0,0.0404,신동민,"Kim Hye-jeong, 신동민"
1123619,"뮤지컬 공연실황, 알쏭달쏭 캐치! 티니핑 <신비한 상자를 열어라!>","뮤지컬 공연실황, 알쏭달쏭 캐치! 티니핑 <신비한 상자를 열어라!>",2023-05-03,"제니로 인해 미스틱 마을에 살던 열쇠티니핑들이 하모니 마을로 오게 되고, 마스터키로 마을을 장악한 제니와 다해핑을 피해 로열티니핑들（나나핑, 꾸래핑, 솔찌핑）은 도망쳐 게이트를 건너게 되면서 로미와 하츄핑을 만나게 된다. 그리고 그때 알 수 없는 정체의 상자도 함께 하모니 마을로 떨어진다. 로미는 열쇠티니핑들을 모두 캐치해서 미스틱 마 을로 보내라는 임무를 갖게 된다.",,South Korea,,https://image.tmdb.org/t/p/w500/uRpU5bVmkRtm2wtOEqh1VwN0x8B.jpg,61,0.0,0,0.0,,
1114368,싸이 흠뻑쇼: SUMMER SWAG 2022,싸이 흠뻑쇼 2022,2023-05-03,"뜨거웠던 여름, 그보다 뜨거웠던 가수, 그보다 뜨거웠던 관객이 만들어내는 뜨거움을 실황 영화로 전한다.","음악, 다큐멘터리",South Korea,P NATION,https://image.tmdb.org/t/p/w500/8B747JDiXHhjtloFWzBv4xPnSvJ.jpg,86,4.8,6,0.7677,싸이,"싸이, 마동석, 슈가"
1198657,러브메이트 (영화),러브메이트 (영화),2023-05-04,,"코미디, 드라마",South Korea,Viki,https://image.tmdb.org/t/p/w500/3HaFPfWhYVGYY75Pquc0k76F1zw.jpg,158,5.0,2,0.1969,,"Cho Hyun-min, Cho Han-gyeol, Lee Sae-bom, Im So Young"
1366582,Pedestrian overpass,Pedestrian overpass,2023-05-08,,공포,South Korea,Horror BBababam,https://image.tmdb.org/t/p/w500/cO54UXB0GViB70liM0Ov1HbdNue.jpg,2,0.0,0,0.0071,,
1144191,송암동,송암동,2023-05-08,"1980년 5월, 광주 송암동 일대 총소리가 탕, 탕, 탕…! 11공수여단과 전교사 교도대 병력간 오인교전이 벌어진다. 군인 9명이 숨지자, 이들의 총구는 애꿎은 시민들에게 향한다. 2023년 5월, 스크린에 되살아나는 그날의 쿵, 쿵, 쿵…! 카메라는 그날의 타임라인을 꼼꼼히 기록하고 추적한다. 그리고 하나의 질문. 그들은 왜 방아쇠를 당겼나?","드라마, 역사",South Korea,Hoonpro,https://image.tmdb.org/t/p/w500/xB3QC02UezTTZ0cdNNN3HqlYECe.jpg,72,0.0,0,0.1856,Lee Jo-hoon,"Seo Woo-jin, Jo Kyung-hyun, Lee Seung-kyu, Lee Ha-Ryeong"
1369571,발목,발목,2023-05-10,"“해인아 근데 진짜 할 수 있겠니?” 해인은 2등이다. 여자 육상부 2명중에 2등. 체육 선생님은 도 대회 예선은 유경이만 나가는 게 어떠냐 제안하고, 열등감과 억울함 더 이상 할 수 없을 거 같다는 복합적인 마음으로 해인은 유경과의 연습 경기 중 일부러 넘어진다.“뭐가 그렇게 쉬워? 넌 뛰는 게 재밌냐?” 아무도 해인이 넘어진 이유에 대해 그 아리송한 마음을 제대로 이해해주지 않고 해인은 점점 더 열등한 감정에 사로잡힌다. 그리고 그 열등한 감정은 고스란히 유일한 육상부 친구였던 1등 유경이를 향하고, 해인은 유경의 운동화 끈을 훔치고 만다. “왜 너만 너고 나는 나야! 내가 그런게 뭐!” 나는 결코 ‘네’가 될 수 없었던 그 열등한 마음이, 사실은 잘하고 싶었지만 잘 할 수 없었던 열등한 마음은 기어코 유경을 향해 폭발한다. 폭발하고 나서야 해인은 비로소 자신의 마음을 돌아본다.",드라마,South Korea,,https://image.tmdb.org/t/p/w500/yBrFLQvTVFJtMzwaXegu9RzZqKY.jpg,16,0.0,0,0.0143,,
1123757,뮤지컬 호프,뮤지컬 호프,2023-05-10,"베르트는 요제프의 재능을 지키기 위해 그의 남은 원고를 소중히 보관한다. 독일이 체코를 점령하며 시작된 2차 세계대전, 베르트는 자신의 연인 마리에게 다시 만날 날을 기약하며 요제프의 원고를 넘기고 떠난다. 마리는 피난 속에서도 베르트와의 약속을 지키기 위해 원고에 집착하며 살아가고 마리의 딸 호프는 원고만 바라보는 엄마의 곁에서, 총성이 난무하는 현실에서 벗어나고자 노력한다. 새로운 삶을 찾아 나선 호프 앞에 나타난 카델, 그는 호프의 인생에 있어 한 줄기 빛 같은 존재였다. 그리고 오랜 방황 끝, 중년이 된 호프 앞에 다시 놓인 원고 에바 호프에게 ‘원고’는 대체 무엇이었을까?",,,,https://image.tmdb.org/t/p/w500/lC7UiQKFBuasdJhKxcQ2hmQ0qUz.jpg,111,0.0,0,0.0143,,
1123754,뮤지컬 더 데빌 2021,뮤지컬 더 데빌 2021,2023-05-10,"어둠과 빛은 하나, 빛이 강할 때 어둠은 사라지고 어둠이 깊으면 빛이 잠든다. 선한 인간은 어둠을 오래 견디지 못하여 결국 빛을 향하리니  “인간의 마음속 어둠이 빛을 넘어서는 순간 세상의 이치는 새롭게 정렬되어야 해”  빛과 어둠은 본디 하나의 존재 X-White와 X-Black 그들은 인간을 두고 내기를 벌인다.  내기의 대상이 된 인간 존 파우스트 그는 월스트리트의 전도유망한 주식 브로커로 그에게는 늘 그의 곁을 지키는 그레첸이 있다. 그러나 주가가 대폭락한 블랙 먼데이 이후 모든 게 뒤바뀌게 되고… 모든 것을 잃고 추락하게 된 존이 실의에 빠진 틈을 타 그에게 접근하여 유혹의 손길을 뻗치는 X-Black 그레첸의 만류에도 존은 X-Black의 제안을 받아들이고 점차 그에게 잠식되어 간다.  존이 타락할수록 그레첸의 심신은 피폐해져 가고 마지막 선(善)의 의지이자, 그의 가장 아름다운 존재인 그레첸마저 외면하려 하는 존의 모습을 통해 X-Black은 자신의 승리를 확신하게 되는데",,South Korea,CJ CGV,https://image.tmdb.org/t/p/w500/hMfVJxgyx2LobTHDNu4c5QYp5nR.jpg,110,0.0,0,0.0357,,
1123752,뮤지컬 더 데빌 2018,뮤지컬 더 데빌 2018,2023-05-10,"어둠과 빛은 하나, 빛이 강할 때 어둠은 사라지고 어둠이 깊으면 빛이 잠든다. 선한 인간은 어둠을 오래 견디지 못하여 결국 빛을 향하리니…  존 파우스트는 월스트리트의 전도유망한 주식 브로커이다. 그러나 주가가 대폭락한 블랙 먼데이 이후 모든 게 뒤바뀌게 된다.  모든 것을 잃고 실의에 빠진 존을 두고 X - White와 X – Black은 내기를 벌인다.  그에게 접근하여 유혹의 손길을 뻗치는 X - Black 그레첸의 만류에도 불구하고 존은 X - Black의 제안을 받아들이고 점차 그에게 잠식되어 간다.  그런 존이 타락할수록 그레첸의 심신은 피폐해져 간다. 마지막 선(善)의 의지이자, 그에게 가장 아름다운 존재인 그레첸마저 외면하려 하는 존의 모습을 보며 X-Black은 자신의 승리를 확신하지만 X-White는 아직 끝이 아니라 말하는데….",,South Korea,CJ CGV,https://image.tmdb.org/t/p/w500/jYhWnuzoY4PDSDZvxMynl56tvcF.jpg,107,0.0,0,0.0214,,
1112863,스트리머,스트리머,2023-05-10,한 BJ가 남긴 기괴한 영상의 진위를 밝히겠다며 한 폐건물로 모인 5명의 스트리머들.  각자 라이브 방송을 진행하며 건물을 살펴보던 그들의 섬뜩하고 소름 끼치는 현장은 그야말로  리얼하게 생중계 되는데…,"공포, 미스터리, 범죄",South Korea,"The Contents On, Highconcept Pictures",https://image.tmdb.org/t/p/w500/puYBDUqC09SEFzUDDjR3Txyz6xp.jpg,88,4.857,7,1.0028,Jang Hyung-mo,"Kim Jun-hyung, Kim Mo-beom, Kwon Min-hyuk, 이푸름"
1111319,문재인입니다,문재인입니다,2023-05-10,"대한민국 제19대 대통령으로 5년의 임기를 마치고 퇴임한 문재인 전 대통령은 평산마을에서 모든 짐을 내려놓고 새 삶을 꾸린다. 텃밭을 가꾸고 개와 고양이의 밥을 챙기는 것이 일과이고, 수염을 깎지 않고 편한 옷을 입을 수 있는 것이 자유이다. 퇴임 이후 최초로 공개되는 평산마을에서의 일상과 인터뷰, 오랜 시간 곁에서 동고동락한 이들의 이야기를 통해 ‘사람 문재인’을 이해해보려 한다.",다큐멘터리,South Korea,"Dice Film, Jeonju International Film Festival",https://image.tmdb.org/t/p/w500/d6pXq7IAb4OpAYjFq8WPrkirDIL.jpg,115,8.7,3,0.4191,이창재,"문재인, 김정숙, 박지원, 강경화"
1108197,바람개비,바람개비,2023-05-10,복싱 선수를 꿈꾸던 ‘정훈’(차선우)은 폭력을 일삼던 아버지와 다른 삶을 살기 위해 노력한다.  어느 날 위험에 빠진 ‘승희’(유지애)를 구하게 된 ‘정훈’은  예상치 못한 큰 싸움에 휘말리게 되고 심한 부상을 당한 후 꿈마저 포기하게 된다. 성인이 된 두 사람은 밝은 미래를 꿈꾸지만 걷잡을 수 없이 커져가는 불신과 오해 속에 ‘정훈’의 삶은 생각과 다르게 자꾸만 어긋나기 시작하는데...,액션,South Korea,,https://image.tmdb.org/t/p/w500/vRdRaDtk5a6qYZRJxGZyxuLwkBR.jpg,107,3.0,3,0.3594,Lee Sang-hoon,"차선우, 유지애, Kim So-hee, 오재무"
840612,롱디,롱디,2023-05-10,"인디 밴드 연신굽신의 열렬한 팬에서 밴드의 보컬 태인과 연인으로 발전해 5년째 연애를 이어가는 도하와 연신굽신의 리더로 밴드를 지키며 뜨거운 이십 대를 지나왔지만 서른을 앞둔 지금, 꿈과 현실 사이 선택의 기로에 선 태인이 장거리 연애를 시작하게 되면서 새로운 국면에 접어드는 이야기.","로맨스, 코미디",South Korea,"12 journey, Bazelevs Production",https://image.tmdb.org/t/p/w500/fEos8O4ilPmeesnlgg7njW3roFl.jpg,101,6.0,2,1.1053,Lim Jae-wan,"장동윤, 박유나, 고건한, 이시우"
1240875,음란산장 : 수상한 약장수,음란산장 : 수상한 약장수,2023-05-11,,드라마,South Korea,,https://image.tmdb.org/t/p/w500/1pjbSY7I2Mucp6eAqbFDhfwBkLB.jpg,0,8.0,2,0.4589,한길수,"Ha Yeon, Seon Yool, Gil Dong, Park Do-jin"
1166580,내 아내를 임신시켜줘,내 아내를 임신시켜줘,2023-05-11,"주승기와 유아린은 아이를 갖기 위해 필사적으로 하루에도 몇 번씩 부부관계를 갖지만 임신이 되질 않아 검사를 받고, 검사 결과 승기의 불임이 원인이었다. 승기는 고민 끝에 불알친구인 윤우에게 아린과 관계를 가져달라고 부탁하고, 집요한 설득 끝에 아린과 윤우는 관계를 가진다. 이후 승기는 윤우와 아린의 관계를 의심하기 시작하는데...","로맨스, 드라마",South Korea,,https://image.tmdb.org/t/p/w500/rXkqccTVVCFRCTXNEBAFBtGn000.jpg,70,9.5,2,0.5221,한동연,"Jin Seo-yool, Cha Myung-Hoon, Lee Do-jin, Ga Won"
1134393,나는 인터넷 가수다 - 비하인드,나는 인터넷 가수다 - 비하인드,2023-05-13,가수 이승빈이 인터넷 가수들을 모아 경연대회를 벌이는 공연 실황 <나는 인터넷 가수다>의 비하인드 영상과 인터뷰를 다룬 단편 영화,다큐멘터리,,,,15,10.0,1,0.0214,손위혁,"손위혁, 이승빈"
