영화 ID,제목,원제,개봉일,줄거리,장르,국가,제작사,포스터 URL,러닝타임,평점,투표수,인기도,감독,주연
1268868,얼룩,얼룩,2024-05-03,"버스에서 남학생에게 치마 속을 찍힌 선하. 선하가 친오빠에게 성추행을 당했을 때 엄마의 태도와 이어지듯, 선생님은 가해자를 용서해 주길 부탁한다. 선하는 그녀가 낼 수 있는 최선의 목소리를 내보려고 한다.",,South Korea,,https://image.tmdb.org/t/p/w500/kPzuwrS51KAJ1HQMpd8tIlbxrBK.jpg,26,0.0,0,0.0143,Seo Na-yeong,
1268866,행복의 이미지: 첫 번째 장면,행복의 이미지: 첫 번째 장면,2024-05-03,"19세기 사진-이미지의 발명 후 현실 세계의 움직임을 포착하고자 분투했던 당대의 열망과 비전. 마이브리지의 <움직이는 말>(1878)로 촉진된 영화-장치의 개발로 1888년 <라운드헤이 정원>(1888)에서 르 프린스의 장치를 통해 영화-이미지가 탄생한다. 이에 본 작업은 움직인다는 느낌의 환영, 순간과 지속 그리고 그 사이의 시공간을 탐색하며, 죽음이 기록된 오늘날의 이미지를 '첫 번째 장면'과 연결하기 위한 광학, 화학, 기계 장치로의 시청각적 실험을 시도한다.",,South Korea,,https://image.tmdb.org/t/p/w500/ucdCVEZOB0qUv4tIgZ2KOpux8DQ.jpg,22,0.0,0,0.0071,motoko+HASC,
1268864,거짓말의 색은 노랑,거짓말의 색은 노랑,2024-05-03,"중고 거래를 통해 빔 프로젝터를 구입한 연주는 이내 프로젝터의 결함을 발견하게 되고, 이를 환불하는 대신 결함을 숨기고 재판매를 시도한다.",,South Korea,,https://image.tmdb.org/t/p/w500/cc5dAvfSIpgnlLJZbxUbq1rtNks.jpg,21,0.0,0,0.0214,Lee Ju-hui,
1268863,"디-데이, 프라이데이","디-데이, 프라이데이",2024-05-03,프로 야구의 열기로 뜨거운 1984년의 광주. 은주는 짝사랑하는 지태의 고교야구대회 선발전에 가고 싶다.,드라마,South Korea,Central Park Films,https://image.tmdb.org/t/p/w500/ampZepBQO3rKrMiQv0aKde3uipv.jpg,27,5.625,4,0.4383,Lee Yi-da,"Yu Eun-mi, Hwang Jae-ha, Jang Sun"
1268862,서리다,서리다,2024-05-03,"시골의 외딴집, 한여름에도 한기를 느끼는 서리는 늦은 밤 집이 단수가 되자 어린 아들과 함께 이웃집으로 물을 빌리러 간다.",,South Korea,,https://image.tmdb.org/t/p/w500/1Imqj8LkQdFlFRgUpF4CnDrAYw5.jpg,24,0.0,0,0.0439,Kim Tae-hwi,
1268861,식물,식물,2024-05-03,"친구가 없어 늘 혼자 노는 여자아이, 어느날 여자아이가 들고 있던 민들레 홀씨가 어느 한 원룸으로 들어가게 된다.","판타지, 미스터리",South Korea,,https://image.tmdb.org/t/p/w500/pL7shT9lTBsLalvlFkQmWoydk5q.jpg,16,0.0,0,0.0,Lee Myeong-lyun,
1268860,맹꽁가,맹꽁가,2024-05-03,"정치적 싸움의 현장에서 사람들은 함께 노래를 부르며 연대와 밝은 미래를 바라왔다. 외치던 가사와 음절은 그 이상을 쭉 함께할 것 같지만, 이는 흐릿한 과거를 가리키고 있다. 반면 맹꽁이는 우리가 바라는 특정한 시간을 향하지 않고, 그저 번식을 위한 소리로 사건을 만들어 낸다. 맹- 꽁-하는 음성이 울려 퍼진다. 다시금 투쟁과 연대의 장소를 상상해 낼 수 있을까.",다큐멘터리,South Korea,,https://image.tmdb.org/t/p/w500/lZ1MLYlEZCzzYYkgRqpBIz39eho.jpg,27,0.0,0,0.0143,Nam Hae-deun,
1268859,갈비뼈,갈비뼈,2024-05-03,"여러 애인들의 집을 전전하면서 사는 이봄의 갈비뼈에서 인간이 나온다. 갈비뼈는 이봄의 공간들을 부수기 시작하고, 이봄은 갈비뼈를 외면하지만, 그럴수록 공허해지고 성욕과 식욕이 강해진다.",,South Korea,,https://image.tmdb.org/t/p/w500/glnSisKrvPtm4JLBd5PclUyFHZg.jpg,26,0.0,0,0.0,Lim Ha-yeon,
1268809,여름이 지나가면,여름이 지나가면,2024-05-03,"신도시 개발계획이 있는 지방의 한 마을이 있다. 마을로 부랴부랴 이사를 오는 기준의 가족. 동네가 시로 승격이 되고 난 뒤에는 진학에 유리한 농어촌 특별전형 혜택 자격도 없어진다. 새롭게 다닐 학교에서 전학 수속을 밟고 있는 사이, 기준의 새 운동화가 사라진다. 신발 도둑으로 의심을 받는 아이는 동네에서 유명한 결손가정의 형제들이다. 기준의 가족은 이 형제들이 신발 도둑이라는 의심이 강하게 들지만, 고작 신발 정도니까 모른 척 넘어가 준다.",드라마,South Korea,,https://image.tmdb.org/t/p/w500/r37FbazJdyw98LDhBRGfgmjNVGT.jpg,115,0.0,0,0.4549,Jang Byung-ki,"이재준, 최현진, 고서희, 이현균"
1268807,서신교환,서신교환,2024-05-03,영화감독 소형은 곧 조업이 중지되는 광업소를 촬영하는 다큐멘터리 현장을 돕는다.,드라마,South Korea,,,62,0.0,0,0.0988,김현정,
1268806,산산조각 난 해,산산조각 난 해,2024-05-03,"모든 것이 무너진 자리에서 피어난 것이 있다면, 그것은 무엇일까? 재건할 수 없는 존재들이 쏟아져 내리는 가운데, 산산이 조각 난 채 허물어져만 가는 시공(時空)을 버텨내는 존재들이 있다.",다큐멘터리,South Korea,,,90,0.0,0,0.0143,Oh Min-wook,
1268696,정동길,정동길,2024-05-03,정동길을 걷는 정인의 앞에 오래전 연인 재훈이 나타났다.,드라마,South Korea,,https://image.tmdb.org/t/p/w500/Aia1JFSBgEarHTqgt3qqQZ71zjn.jpg,14,0.0,0,0.456,Yoon Seo-jin,"강길우, 이수경"
1268688,영화로 만들려고,영화로 만들려고,2024-05-03,"지석은 영화제서 상을 탄 독립영화 감독이다. 늘 돈이 없어 어렵게 영화를 만들어 온 지석은 제대로 된 투자를 받아 영화를 찍고 싶다. 지석의 동료인 송 피디는 과거 조단역 배우였던 홍미란을 지석에게 소개한다. 시한부 생명인 홍미란은 죽기 전 주인공으로 레드카펫을 밟고 싶다며 제작비를 댈 테니 영화를 만들자고 한다. 이들의 영화, 잘 만들어질 수 있을까.",드라마,South Korea,,,116,0.0,0,0.4349,정형석,"정형석, 송용식, 방은희, 채서안"
1263187,양양,양양,2024-05-03,"젊은 시절 스스로 생을 마감한 고모의 발자취와 고모를 기억하는 사람들을 찾아 나서는 여정 속에서, 가족 안에서 여성의 위치에 대해 질문하는 다큐멘터리다.",다큐멘터리,South Korea,Keumyoil Film,https://image.tmdb.org/t/p/w500/piHRe7GMQtzG3txRCFnyvPvy97e.jpg,77,0.0,0,0.2244,Yang Ju-yeon,"Yang Ju-yeon, Yang Ji-young, Yang Chol-won, Choi Hae-sun"
1260534,언젠가 알게 될 거야,언젠가 알게 될 거야,2024-05-03,"수현의 엄마 미숙은 자신의 시어머니와 감귤 과수원을 운영하며 살고 있다. 수현은 제주에 가는 것도 싫은데, 엄마가 그곳에 살며 생전 해본 적도 없는 농사를 하는 이유를 모르겠다. 그래서 올해에는 꼭 그 이유를 알고 싶다.",,South Korea,,https://image.tmdb.org/t/p/w500/yR5iMFIdv817wmSSzckMCuA5gG3.jpg,30,0.0,0,0.0071,Kim So-ra,
1260533,소용돌이,소용돌이,2024-05-03,"바닷일을 하러 떠난 아빠를 대신해 병에 걸린 엄마를 돌보는 윤석. 엄마와 아빠에 대한 최악의 상상들이 머릿속을 떠나지 않아 괴로워하던 중 바닷가에서 돌을 끄는 소녀를 보게 되고, 호기심을 느끼게 된다.",공포,South Korea,Central Park Films,https://image.tmdb.org/t/p/w500/vWoDWEOdZLZqCjjSQaIJXfcDkEh.jpg,19,0.0,0,0.25,Jang Jae-woo,"Kim Won-jun, Lee Jo-hwa"
1260532,가계,가계,2024-05-03,최초의 여자는 배꼽이 없었다. 흙에서 태어났기 때문이다.,,South Korea,,https://image.tmdb.org/t/p/w500/cqGKhz6NfZr4nCh2dO9kotbQfO6.jpg,19,0.0,0,0.2908,Kim Kyu-min,
1260529,하나의 장례식과 둘의 졸업식,하나의 장례식과 둘의 졸업식,2024-05-03,익명은 졸업식 구석에서 다친 비둘기를 발견한다. 비둘기를 안고 나선 곳에서 옛 친구의 비밀을 카메라로 찍게 된다.,,South Korea,,https://image.tmdb.org/t/p/w500/jLWlIazG1d6BDdLGFBZJwdcpUU9.jpg,23,0.0,0,0.0143,Yang Sun-min,
1260528,트랙_잉,트랙_잉,2024-05-03,"500 곱하기 500픽셀 크기의 네모들이 트래킹을 시작한다: 한국과 카자흐스탄 사이를 달리는 기차의 이미지-임의의 데이터들은 분석의 대상이 되고, 네모들은 동작 이미지 속에서 의미를 생성 및 출력한다. 케이팝, 유목민, 고려인, 멀미, 우주 개척. 논리와 내러티브는 부재하다. 데이터 조각들과 그 관계들의 의미는 그것들의 병치(juxtapostion)와 조립(assembly)에서 드러난다. 우리는 그것에 아주 익숙하다.",다큐멘터리,"South Korea, Kazakhstan",,https://image.tmdb.org/t/p/w500/koluRVl5R7JiWGCUK1TlHtHx0zz.jpg,23,0.0,0,0.0519,Samgar Rakym,
1260523,작별,작별,2024-05-03,"사고로 친구를 잃은 영주는 외상으로 인해 대학을 휴학했다. 그리고 정신과 치료를 병행하며 중학생들에게 진로상담을 해주는 봉사활동을 하고 있다. 시간이 흘러 어느덧 영주는 치료와 봉사활동의 마지막 날을 앞두고 그해의 가을을 맞이하게 된다. 친구와 작별한 지 1년째 되는 10월, 영주는 상실을 고통으로부터 회복하게 되었을까.",,South Korea,,https://image.tmdb.org/t/p/w500/p07c83OPc3k5Cq3jW9TjsNLhLkp.jpg,26,0.0,0,0.0286,Gong Seon-jeong,
1260518,성적 정정 기간,성적 정정 기간,2024-05-03,자신의 성적을 수긍할 수 없는 학생이 있다. 그녀는 친구들과의 약속을 취소하고 교수를 기다린다.,,South Korea,,https://image.tmdb.org/t/p/w500/ji3HkvkBX6YQ3fXTDPp0kzh5sRk.jpg,33,0.0,0,0.0,Kim Geon,
1260516,분리에 대한 중요한 발견과 그에 따른 몇 가지 불안,분리에 대한 중요한 발견과 그에 따른 몇 가지 불안,2024-05-03,임신 사실을 알게 된 연인의 집에 모르는 남자아이가 텔레비전을 고쳐 달라며 찾아온다. 순순히 텔레비전을 고치는 남자와 그 모습이 이해가 가지 않는 여자. 여자는 아이를 경찰에 신고하고 아이 엄마를 기다린다. 늦은 밤. 아이 엄마는 연인의 집에서 아이와 재회한다. 아이가 떠난 연인의 집. 두 사람은 아이가 남긴 텔레비전 사이에서 서로에 대해 이야기하고 다시 재회한 아이와 아이 엄마는 연인의 집에 두고 온 텔레비전에 대해 이야기한다.,,South Korea,,https://image.tmdb.org/t/p/w500/aJCROVmZrhTJK0ChaY8IuuKqdCi.jpg,20,2.0,1,0.0071,Jeon Chan-woo,
1260509,너에게 닿기를,너에게 닿기를,2024-05-03,"학급반장 수진은 의도치 않게 같은 반의 청각장애인 주연을 다치게 한다. 수진은 친구들과 함께 주연을 찾아가 사과하려고 하지만, 주연은 사과를 받지 않고 친구들은 도움이 되지 않는다.",,South Korea,,https://image.tmdb.org/t/p/w500/uhKIBqwmrrPXUF45GigJNvnO6hm.jpg,20,0.0,0,0.042,Oh Jae-wook,
1260507,곰팡이,곰팡이,2024-05-03,"30대 여자 J는 배우자의 유골에 곰팡이가 피어있는 것을 발견한다. 그 곰팡이를 밥에 올리자, 곰팡이가 스스로 움직여 음식을 찾아간다. J는 곰팡이 핀 음식을 욕조에 넣어 무언가를 만들기 시작한다.",애니메이션,South Korea,Korean Academy of Film Arts,https://image.tmdb.org/t/p/w500/ge5peS0eXOXnQ5FSRo0ElVjklc2.jpg,14,0.0,0,0.2933,Park Han-eol,원에스더
1260506,거짓말 알레르기,거짓말 알레르기,2024-05-03,거짓말을 하면 몸에 열꽃이 피는 병을 앓는 해수는 시연과 첫키스를 경험한다. 하지만 해수는 시연과의 키스 그리고 섹슈얼한 스킨쉽이 불편하다고 느낀다. 남들과 다른 자신의 모습을 보며 ‘내가 시연을 사랑하지 않나?’ 생각하는 해수는 자신의 ‘사랑’에 혼란스러움을 느낀다. 그렇기에 사랑한다는 말이 불편한 해수의 등엔 점점 더 커다란 열꽃이 생겨난다.,,South Korea,,https://image.tmdb.org/t/p/w500/xzBPoE6WhCRdWC2vdNCcWiNv27V.jpg,27,0.0,0,0.0,Kwon Su-min,
1268853,남쪽 항구에는 여전히 기다리는 이들이 있다,남쪽 항구에는 여전히 기다리는 이들이 있다,2024-05-04,세월호 참사 이후 10년의 세월이 흘렀다. 남쪽 항구 팽목에는 여전히 진실을 기다리는 이들이 있다.,다큐멘터리,South Korea,,,36,0.0,0,0.0364,Jang Ju-eun,
1268810,오색의 린,오색의 린,2024-05-04,"말을 지운 말의 길에서 말의 시간을 기억해 본다. 아무나 타지 못했던 말, 권력과 폭력의 중심에 있어야 했던 초식동물, 운동과 노동의 경계에서 때로는 존재가 저항이 되기도, 체제가 되기도 하는 아이러니. 말 위가 아닌 말 아래의 사람들이 보낸 긴 시간. 말의 귀와 입을 빌려 감각해 본다. 흐릿하지만 넓은 시야, 멀고 가까운 지나가는 혼잣말들.",다큐멘터리,South Korea,,,80,0.0,0,0.0559,Lee Won-woo,
1268779,삼속(三俗)의 담(談),삼속(三俗)의 담(談),2024-05-04,"<삼속(三俗)의 담(談)>은 동시대인들의 가장 속된 욕망과 풍속이 드러나는 세 가지 주제인 인간, 자연, 기술이 담긴 옴니버스 영상 작업이다. <나무와 나무 사이>, <직립 인간의 활보>, <고요한 전환>까지 총 3개의 영상으로 구성되어 있다. 세 영상 모두 지극히 세속적이고 물질적인 오늘날 인간의 삶과 마음에 대한 사유를 담고 있다.",,South Korea,,https://image.tmdb.org/t/p/w500/y3FNDwa8PFfZ3Vb4ojJ89HzdJBh.jpg,12,0.0,0,0.0,Moojin Brothers,
1268778,사각의 검정,사각의 검정,2024-05-04,<사각의 검정>에서 빛을 삼키는 검은 상자에 들어있는 투명한 조각들은 이미지를 주고받으며 내러티브를 만들고 해체한다. 투명한 조각의 검은 얼룩과 깜박임으로 빛은 존재를 알린다. 이 이야기는 어느 날 도시에 적힌 글귀를 이해한 세 사람이 문장이 가리키는 곳으로 각자의 물건을 가지고 모이면서 시작된다. 처음 만난 세 사람은 인사를 나누고 하루에 다섯 번 빛이 그곳에 들어올 때마다 기도한다.,,South Korea,,https://image.tmdb.org/t/p/w500/uNAH883hUmtVOsA2tIdkSULua47.jpg,12,0.0,0,0.0143,Mackerel Safranski,
1262973,어텀 노트,어텀 노트,2024-05-04,"피아노 강사로 활동하는 주인공 수인이 지도교수의 권유로 연주회에 참가하게 되고, 연주회를 준비하며 떠오르는 과거와 요동치는 심경의 변화에 주목하는 작품이다.",드라마,South Korea,,https://image.tmdb.org/t/p/w500/8mMRTr1SiXbXz6HpKlC5YvGPJtc.jpg,72,0.0,0,0.149,Kim Sol,"Park Se-jae, Lee Gwi-woo, 기윤, 안민영"
1251630,담요를 입은 사람,담요를 입은 사람,2024-05-04,"주인공은 돈을 사용하지 않고 생존할 방법을 찾아 나선다. 빈 건물을 무단 점거하는 스퀏팅과 버려진 음식을 주워 먹는 스킵다이빙으로 먹거리를 구하고, 공짜로 얻은 자전거를 타고 자급자족 공동체를 다닌다. 영국을 떠나선 히치하이크로 여행한다. 스무 명의 히피와 카라반으로 여행하며 자연과의 연결을 회복하고 평화의 길을 찾기 위한 흐름에 자신을 맡긴다. 돈과 계획 없이 튀르키예, 이란, 인도를 여행하며 삶의 목적과 존재의 이유에 대한 답을 찾아간다.",다큐멘터리,South Korea,,https://image.tmdb.org/t/p/w500/fJghZPEeXUi1q4kjaTjDgZGy434.jpg,116,0.0,0,0.0168,박정미,
1268787,유랑소설,유랑소설,2024-05-05,34년 간 술집 주인으로 살아온 염기정 씨. 한때 유명인들을 단골로 둔 잘 나가는 살롱이었지만 62세인 지금 파산 위기에 놓였다. 먹고 살기 위해 생각해 낸 것은 전국 각지에서 여는 유랑 술집. 그녀를 그리워하던 옛 손님들이 하나둘 찾아온다.,다큐멘터리,South Korea,,,51,0.0,0,0.0071,Yi Ji-hyun,
1268785,난 그대와 바다를 가르네,난 그대와 바다를 가르네,2024-05-05,"팬데믹으로 모든 것이 멈춰버린 시간. 온라인 세상에서 우연히 만나, 우정을 키운 밴드 '안녕바다'와 크루들. 음악과 영화는 그들을 함께 꿈꾸게 했고, 팬데믹이 종식된 후 그 꿈을 이루기 위해 대망의 미대륙횡단 여행을 떠나게 된다. 각 도시에서 울려 퍼지는 안녕바다의 음악과 그들의 진솔한 이야기들을 통해 우정, 인내, 그리고 꿈을 향한 열정이 얼마나 아름다운지 함께 느낄 수 있기를 바래본다. ""잊었던 꿈을 위한 여행, 우리 함께 떠나 볼래요?""","다큐멘터리, 음악","South Korea, United States of America",Suddenly Pictures,https://image.tmdb.org/t/p/w500/s03Sz831byfWodaNGFjaZHLNeTJ.jpg,113,0.0,0,0.0286,Kary Hyun-jeong Rho,"Namu, Woo Myung-je, Woo Sun-je, Kim Sung-jae"
1268915,올리브,올리브,2024-05-06,육아휴직 중인 선주를 대신해 비정규직으로 채용된 은하는 프로젝트를 진행하던 중 불가피하게 자료를 받으러 선주를 찾아간다. 하지만 갑작스러운 사고로 자료를 받을 수 없게 되고 선주는 은하에게 함께 프로젝트를 마무리하자고 제안한다.,,South Korea,,,26,0.0,0,0.0143,Kim So-yeong,
1268831,구름이하는말,구름이하는말,2024-05-06,반복되는 일상속에서 시를 쓰거나 그림을 그리고 음악을 만드는 사람들이 '현수와선희'의 공연을 통해 만나게 된다. 서로에게 묘한 영향을 받게 되면서 시는 노래가 되고 그림이 된다.,드라마,South Korea,,,82,0.0,0,0.0071,Jang Tae-goo,
1268783,무너지지 않는다,무너지지 않는다,2024-05-06,원주에 60년 된 단관극장이 있다. 극장 주위엔 극장을 지키려는 사람들과 극장을 부수려는 원주시장이 있다. 아카데미극장은 과연 어떻게 될까. 한때 아카데미극장밖에 모르던 세 사람의 이야기를 담은 옴니버스 다큐멘터리,다큐멘터리,South Korea,,https://image.tmdb.org/t/p/w500/5XE2XmtFw7dggA9DQEVUsCWQUj3.jpg,103,0.0,0,0.0495,Choi Eun-ji,
1118586,옷장 속 사람들,옷장 속 사람들,2024-05-07,"“옷을 보면 그 사람을 알 수 있다”는 등식 (옷=사람)을 얘기하는 걸까? 또는, “이것은 파이프가 아니다”라고 적어 놓은 마그리트의 파이프 그림처럼, “옷은 사람이 아니다”는 부등식 (옷≠사람)을 보여주는 걸까? 우리는 기어이 얼굴, 몸을 채워 넣으려 할 테지만, 정작 몸이 드러나는 지점에서 옷은 밀려난다. ‘기표와 기의의 미끄러짐’을 애니메이션으로 구현해내고야 말았다.",애니메이션,"South Korea, Canada, France","Miyu Productions, Between the pictures, ONF | NFB",https://image.tmdb.org/t/p/w500/sUMXdNCpwJIf4DFz4u9lNCS7g9r.jpg,15,0.0,0,0.0377,Jeong Da-hee,
1106527,미지수,미지수,2024-05-08,헤어진 연인을 사무치게 그리워하는 ‘지수’. 실수로 사람을 죽이고 붕괴 직전인 ‘우주’. 우주선 발사 뉴스에 집착하는 ‘기완’. 비가 오면 발작하는 남편 때문에 괴로운 ‘인선’. 베란다에 장총을 두고 살아가는 ‘신애’. “나 혼자 우주를 떠다니고 있어. 나 좀 꺼내줘”. 삶의 궤도에서 이탈한 다섯 인물들의 미지의 슬픔 그리고 미지의 시간.,드라마,South Korea,DK Film Production,https://image.tmdb.org/t/p/w500/2T0QOocJGfJj1jFZ9ESDDF4CcED.jpg,70,0.0,0,0.5501,이돈구,"Kwon Ip-sae, Ban Si-on, 박종환, 윤유선"
1297095,옆집새댁,옆집새댁,2024-05-09,,로맨스,South Korea,,https://image.tmdb.org/t/p/w500/6056GjXiCcnqSRjn0LNTKbhPpM7.jpg,57,0.0,0,0.3593,Lee Ga-on-I,"Ye Rin-I, Cha Myung-Hoon, 우열"
1482586,녹황색사회 2023-2024 at 日本ガイシホール,緑黄色社会 2023-2024 at 日本ガイシホール,2024-05-15,"첫 번째 아레나 투어에서, 아이치 지역 공연 영상 공개!  2023년 12월부터 2024년 1월까지 첫 아레나 투어를 개최하였습니다. 그 중 최대 규모의 투어였던 아이치현 일본 가이시홀(Japan Gaishi Hall) 공연(주간 공연)이 영상으로 공개됩니다.  스트링, 브라스 등 서포트 뮤지션들과 함께 선보이는 풍성한 앙상블 속에 다채로운 곡들이 펼쳐지며, 화려한 조명, 영상, 무대 세트가 더해져, 라이브 밴드로서의 매력이 가득 담긴 영상 작품이 완성되었습니다.",,,,https://image.tmdb.org/t/p/w500/tlOaVhwKEU7dz1rwSW2soxZeHiv.jpg,0,0.0,0,0.0569,,"長屋晴子, 小林壱誓, peppe, Shingo Anami"
1286900,산이지나가는자리,산이지나가는자리,2024-05-15,,,,,https://image.tmdb.org/t/p/w500/aJeLxERtNrX7hMiesaPF5ZsgJAk.jpg,10,0.0,0,0.047,Song Hye-ryeong,
1234114,내 손끝에 너의 온도가 닿을 때,내 손끝에 너의 온도가 닿을 때,2024-05-15,"어려서부터 형제처럼 자라온 호태와 동희. 몇 년 전, 서울로 이사를 간 호태는 아버지의 돌아가신 뒤 엄마와 함께 강릉으로 돌아온다.  오랜만에 재회한 두 사람은 한 지붕 아래에서 함께 지내게 된다.  동희는 친형제 같은 존재지만 동시에 자신의 첫사랑이기도 한 호태를 보며 다시 설레고, 그 마음을 억누르려 하지만 쉽지 않다.  호태도 오랜만에 만난 동희에게 지금까지 경험해 보지 못했던 감정을 느끼게 된다. 두 사람의 아슬아슬한 관계는 예상치 못한 사건을 계기로 점점 변하기 시작하는데...","로맨스, 드라마",South Korea,Number 3 Pictures,https://image.tmdb.org/t/p/w500/a8gBl1ZIkXtog8OBHCx9YZprUsM.jpg,125,8.8,4,1.3027,Yang Kyeong-hui,"원태민, 한도우, Gongchan"
743815,그녀가 죽었다,그녀가 죽었다,2024-05-15,"고객이 맡긴 열쇠로 그 집에 들어가  남의 삶을 훔쳐보는 취미를 지닌 공인중개사 구정태. 편의점 소시지를 먹으며 비건 샐러드 사진을 포스팅하는  SNS 인플루언서 한소라에게 흥미를 느끼고 관찰하기 시작한다. 급기야 한소라의 집까지 드나들던 구정태는 어느 날, 그녀가 소파에 죽은 채 늘어져 있는 모습을 발견하게 된다. 그 후 그가 한소라 집에 들어간 것을 알고 있는 누군가가 협박을 시작하고, 사건을 맡은 강력반 형사 오영주의 수사망이 그를 향해 좁혀온다. 스스로 범인을 찾아야 하는 구정태는 한소라의 SNS를 통해 주변 인물들을 뒤지며 진범을 찾아 나서는데…","스릴러, 미스터리",South Korea,"Engine Film, Moving Pictures Company, Content Zio, Artist Studio",https://image.tmdb.org/t/p/w500/wTtcvHnO0lzF9qOgmBjjzce2PMy.jpg,103,7.2,35,2.6731,김세휘,"변요한, 신혜선, 이엘, 윤병희"
1341465,하수영,하수영,2024-05-16,,,,,https://image.tmdb.org/t/p/w500/y4qDh2Pi7VfcKgDE30sWxJhklWk.jpg,4,0.0,0,0.087,,Ha Soo-young
1280480,"영화 청년, 동호","영화 청년, 동호",2024-05-16,"1회부터 15년간 집행위원장을 역임하며, 현재의 부산국제영화제를 있게 한 핵심 멤버였던 김동호의 영화 인생을 담은 다큐멘터리다. 보통의 공무원이라면 은퇴를 생각할 나이에 부산국제영화제 집행위원장직을 맡은 이후 한국영화에 대한 끝없는 애정과 특유의 친화력, 상상을 초월하는 에너지로 전 세계에 한국영화를 알리고, 한국영화계를 대표하는 얼굴이 되기까지의 과정을 담고 있다. 더불어 감독, 배우 등 그의 다양한 영화 활동과 인간적 면모를 통해 인간 김동호의 다양한 모습을 함께 담아낸다.",다큐멘터리,South Korea,"ZONE Film, The Kookje Daily News",https://image.tmdb.org/t/p/w500/2kxw8OqPpRXPSPL1Zk3kFKdKrfM.jpg,98,10.0,1,0.5523,김량,"김동호, 임권택, 이장호, 이창동"
1386663,섬 그리고 움직임,섬 그리고 움직임,2024-05-17,"허리가 아픈 김 작가는 통영 쪽으로 이동하고, 발이 시린 마코토는 한국의 남쪽으로 이동한다.",,South Korea,,,21,0.0,0,0.0256,Baek Seung-woo,
1316057,아씨마님,아씨마님,2024-05-17,,드라마,South Korea,,https://image.tmdb.org/t/p/w500/6sTeWsvRtWSEU4BA6CpNP1FVukc.jpg,75,0.0,0,1.628,Richard Kim,"조완진, Do Hee, 민도윤, Im Cho-hee"
1293027,창가의 작은 텃밭,창가의 작은 텃밭,2024-05-17,이른 아침. 건축가 A는 창가의 작은 텃밭에서 잘 익은 방울토마토를 골라 출근 도시락을 싼다. 토마토 줄기에서 에코 에너지가 흘러나온다. 환경을 위한 작은 실천에서 태어나는 에코 에너지. 건축가는 에코 에너지와 함께 오늘도 기후위기의 현장으로 출발한다.,애니메이션,South Korea,,https://image.tmdb.org/t/p/w500/224VEuxIcYr4xfZRp15X2tLk4Jm.jpg,4,0.0,0,0.198,이종훈,
1306551,미스김라일락,미스김라일락,2024-05-19,,다큐멘터리,South Korea,,https://image.tmdb.org/t/p/w500/sFJZSOOk4JFarNPxcCL2wGtacZW.jpg,18,0.0,0,0.0071,Jisoo Chung,
1276663,진달래꽃을 좋아합니다,진달래꽃을 좋아합니다,2024-05-19,"광주5·18민중항쟁의 마지막 수배자였던 윤한봉은 미국으로 망명하였다. 미국 전역에 광주5·18을 알리면서 모이게 된 사람들과 ‘한청련(한국청년연합)’이란 조직을 만든다. 윤한봉과 한청련은 조국의 민주화를 위해 풍물을 치며 거리에 나가고, 타민족과 연대하여 1989년 북한에서의 국제평화대행진을 기획하고 실행한다.",다큐멘터리,South Korea,,https://image.tmdb.org/t/p/w500/xDeKS1E1M3maxn3w1eY1wI0KYsI.jpg,84,0.0,0,0.0168,Kim Kyung-ja,
1268815,목화솜 피는 날,목화솜 피는 날,2024-05-22,"10년 전 참혹한 사고로 경은을 잃고 기억을 점차 잃어가는 병호. 무기력함에 갇혀있던 아내 수현은 고통을 견디느라 이를 외면한다. 어느 날, 묵묵히 견디던 첫째 딸 채은의 참아왔던 두려움이 터져 나온다. 각자의 방식으로 경은을 기억하며 아픔을 묻던 그들은 멈춰버린 세월을 다시 되찾고자 한다.",드라마,South Korea,"PINKS, 416 Network",https://image.tmdb.org/t/p/w500/afJrRSL50VMC8MeNz42jy2Yg52H.jpg,90,0.0,0,0.5297,Shin Kyung-soo,"박원상, 우미화, 조희봉, 최덕문"
1061229,늦더위,늦더위,2024-05-22,"동주는 8년 넘게 공무원 시험을 준비했지만 번번이 떨어진다. 스스로 마지막이라 여겼던 해에도 결국 시험에 떨어지자 동주는 앞으로 어떻게 해야 할지 몰라 막막하다. 주변의 걱정과 관심마저도 본인을 향한 압박처럼 느껴진 동주는 도망치듯 서울을 떠난다. 계획 없이 오른 여행길, 동주는 결혼을 앞둔 전 여자친구, 오랜만에 재회한 군대 동기와 어린 시절 친구들을 만나며 자신의 삶을 되돌아본다. 남들은 가을을 맞이해 결실을 맺는 동안 혼자만의 여름에 머물러 있는 동주는 여행에서 어떤 마음을 남겼을까?",드라마,South Korea,,https://image.tmdb.org/t/p/w500/uIOzFaZFippBpOykrFXljIJwjsu.jpg,126,2.0,1,0.0819,서한솔,기진우
